raison_sociale;telephone;adresse;code_postal;ville;siret;siren;type_etablissement;code_naf;site_web;email;source
MOHAMED AID ([ND]);06 39 24 00 41;[ND] [ND] [ND] [ND] [ND] [ND] [ND] [ND];00000;ÉVRY-COURCOURONNES;90040076300026;900400763;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
MOHAMED AL-HARIS;09 63 07 19 16;11 RUE ANDRE LALANDE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80034721300020;800347213;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
MOHAMED BENHAFID;;10 RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;78920269400038;789202694;garage_auto;45.32Z;;;API_dept91
MOHAMED FRIOUI (FRIOUI MOHAMED - AZIZ);09 80 41 43 15;30 RUE DE L'ORGE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;81166370700016;811663707;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
MOHAMED JENDLI ([ND]);06 39 24 00 41;[ND] [ND] [ND] [ND] [ND] [ND] [ND] [ND];00000;ÉVRY-COURCOURONNES;89390494600017;893904946;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
MOHAMED KARROUM;06 24 45 50 72;7 RUE GEORGES BRASSENS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;78982296200013;789822962;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
MOHAMED-SAMI NAMOUNE;09 61 13 42 35;69 BD DE L'YERRES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;91848723200012;918487232;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
MON BEAU CAMION (MON BEAU CAMION);;LOT 41 41 RUE DU BOIS SAUVAGE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;82360436800022;823604368;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
MONACO MOTORS;;6 RUE MARYSE BASTIE 91080 EVRY-COURCOURONNES;91080;ÉVRY-COURCOURONNES;98008914800020;980089148;concession_moto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
MOTO EXPRESS;02 62 92 27 35;3 PL DU PARC AUX LIEVRES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80083245300016;800832453;garage_moto;45.40Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
MOUHAMED ALY DIOP (SLC);09 63 07 19 16;9 RUE EMILE ROUX 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80525399400018;805253994;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
MOUNIR OMARAT;;29 BD FRANCOIS MITTERRAND 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;79254889300025;792548893;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
MOUSSAH TOURE;01 70 42 53 10;8 SQ EUGENE POTTIER 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80403190400019;804031904;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
MOUSTAPHA LEGA;;26 SQ DIDEROT 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;82451775900018;824517759;garage_auto;45.20B;;;API Recherche Entreprises (gouv.fr)|API+PJ|API_dept91
MR AUTOMOB;09 67 12 60 26;4 RUE PERE ANDRE JARLAN 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;91772845300015;917728453;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
MUSTAFA OZCELIK;09 84 29 52 28;14 RUE DU BOIS GUILLAUME 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;79873241800016;798732418;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
MY CAR;05 56 24 43 15;10 BD DES CHAMPS ELYSEES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;84112326800010;841123268;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
MY CARROSS;06 21 19 56 06;50 RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;97840389700017;978403897;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ
Midas;01 60 77 86 16;Les Pyramides Rn7 rue Paul Claudel 91000 Evry;91000;ÉVRY-COURCOURONNES;;;garage_auto;;;;PagesJaunes
NABIL LABHIRI ([ND]);;[ND] [ND] [ND] [ND] [ND] [ND] [ND] [ND];00000;ÉVRY-COURCOURONNES;87845339800017;878453398;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NANA AUTO;06 19 35 57 43;45 BD DECAUVILLE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;48511588500017;485115885;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ
NASREDINNE EL MOUSSAOUI;;2 SQ DES QUATRE BACHELIERS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88813904500015;888139045;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NATURAL AUTO NETT;;CTRE CIAL EVRY 2 2 BD DE L EUROPE -V G D ESTAING 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;79227271800026;792272718;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ|API_dept91
NDL AUTOXPORT;;307 SQUARE DES CHAMPS ELYSEES 91080 EVRY-COURCOURONNES;91080;ÉVRY-COURCOURONNES;94145999200017;941459992;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NEGOCE AUTO;02 33 64 18 68;17 BD DES COQUIBUS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;44967625300049;449676253;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NEW CONCEPT;01 45 48 45 86;LE MAGELLAN 7 RUE MONTESPAN 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;84057068300010;840570683;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NICOLAS LAMBINET;;52 AV DESCARTES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;51973281200028;519732812;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
NILE;03 26 66 66 05;306 ALL PABLO NERUDA 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;98071072700010;980710727;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NIZAR KARMOUSSI (VAR AUTOS);;21 RUE DE LA CLAIRIERE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53945568300018;539455683;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NOMEL SESS (SESS CARS);;9 SQUARE DES 4 BACHELIERS 91080 EVRY-COURCOURONNES;91080;ÉVRY-COURCOURONNES;81919054700029;819190547;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
NS AUTO TRADE;;14 PLACE DES TERRASSES DE L'AGORA 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;10108843300012;101088433;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
Naïma Engar;09 84 50 10 55;7 rue Mathilde 91000 Evry;91000;ÉVRY-COURCOURONNES;;;garage_auto;;;;PagesJaunes
OTO;05 49 41 23 04;LE MAGELLAN 7 RUE MONTESPAN 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;44317356200010;443173562;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
OTO GANG PARIS;;1 B RUE DU GRIPPET 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;92212155300015;922121553;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
OUFIR RADOUANE;06 62 30 90 99;12 impasse Maxime Lisbonne 91000 Evry;91000;ÉVRY-COURCOURONNES;;;garage_auto;;;;PagesJaunes
OUSSAMA HAJOUJI;;9 AV DU PARC AUX BICHES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;84473770000022;844737700;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
P.A.E;;50 RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;99004742500014;990047425;garage_auto;45.32Z;;;API_dept91
P.B.A;01 42 53 89 20;18 AV DE MOUSSEAU 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;41063887800018;410638878;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
PAIUSAN;03 87 69 77 29;11 C BD DES COQUIBUS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;82122913500016;821229135;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
PANORAMA 35;;27 B BD AGUADO 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;51105100500011;511051005;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
PARE BRISE 3000 EVRY;06 95 30 17 71;50 RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;81855399200012;818553992;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
PAREBRISEAUTO;;6 PL GENERAL KOENIG 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;91431462000016;914314620;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
PARKONET SERVICES (PARKONET ORLY) (PS);;14 PL DES TERRASSES DE L AGORA 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53867575200025;538675752;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
PASCAL POTREL;;3 BD DE L'YERRES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;34900009100034;349000091;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
PASSION AUTOMOBILE;04 94 62 72 16;RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;50796023500038;507960235;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ|API_dept91
PASSION AUTOMOBILE;;10 BD DES CHAMPS ELYSEES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;50796023500046;507960235;concession_auto;45.11Z;;;API_dept91
PATRON AUTO À EVRY COURCOURONNES;07 83 16 14 72;50 rue Paul Claudel 91000 Evry;91000;ÉVRY-COURCOURONNES;;;concession_auto;;;;PagesJaunes
PAUL KINA (SAWANA PRO CONCEPT, SAWANA PRO CLEAN);;CHEZ MELLE LAKHDAR ET M NZAMBE 1 SQ JEAN PAUL SARTRE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;51363336200019;513633362;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
PHILIPPE JACTEL;03 87 62 77 96;14 RUE DU BOIS GUILLAUME 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;47832300900017;478323009;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
PHILIPPE LEHMANN;03 87 62 77 96;5 ALL BOISSY D'ANGLAS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;37946879600030;379468796;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
PHILIPPE STAUB (STAUB SUSPENSION);;1 AV DU BOIS DE L EPINE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;34189221400048;341892214;garage_auto;45.32Z;;;API_dept91
PHILOLIVE;;40 RUE DE LA TOUR 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;89296156600015;892961566;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
PIECES AUTO EVRY;;50 RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;90465340900014;904653409;garage_auto;45.32Z;;;API_dept91
PRESTIGE GLASS (PRESTIGE GLASS);01 64 37 75 17;6 RUE DU BOIS SAUVAGE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;90989777900015;909897779;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
PRESTIGE94;;EVRY 2 F IMP DE LA RENARDE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88184098700013;881840987;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
PRESTY SERVICES (PRESTY CAR);;10 ALL DES CHAMPS ELYSEES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;79402068500028;794020685;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
PRISME;04 78 52 74 51;10 RUE DU BOIS GUILLAUME 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;98333555500014;983335555;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
QUALITY CARS (QC);;1 PL DES TERRASSES DE L AGORA 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53869127000010;538691270;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RACHID OUZYNAB;01 00 36 70 77;16 SQ BORIS VIAN 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;89770413600018;897704136;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RADOUANE OUFIR (MAROUA);06 62 30 90 99;12 IMP MAXIME LISBONNE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;90404627300010;904046273;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RANDY BABELA (B-AUTO);;7 SQ DES QUATRE BACHELIERS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;95348298100016;953482981;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RAYANE TOUAHRIA (EVEC'S AUTO);;14 PLACE DES TERRASSES DE L'AGORA 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88953360000033;889533600;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RAYYAN LADJALI ([ND]);;202 RUE ROSENBERG 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88537166600011;885371666;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
REDHA BEDRANE (BR AUTO);;21 PRO DU MARQUIS DE RAIES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;81468760400011;814687604;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
REDOUANE HAMRANI SALHI (FRANCE DEPANNAGE);;RDC APT 81 201 RUE PIERRE ET MARIE CURIE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53981925000025;539819250;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
REMIZUNNISHA MOHAMED YAHAYA (MOHAMED ZACRIA) (BISMI IMPORT EXPORT);;4 SQ LA BRUYERE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88141797600019;881417976;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
REPAR'AUTO SERVICE;02 99 26 93 94;LES PYRAMIDES RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;41403761400016;414037614;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
RH MECAFLEXIBLE;;6 RUE DU BOIS SAUVAGE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;98459084400010;984590844;garage_auto;45.20B;;;API Recherche Entreprises (gouv.fr)|API+PJ|API_dept91
RIGO;02 54 81 02 11;11 RUE JULES VALLES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;48791962300016;487919623;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
RISCH MASSAMBA;;9 RUE LEOPOLD SEDAR SENGHOR 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;92023349100017;920233491;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RM AUTO;03 26 72 07 17;6 RUE MARYSE BASTIE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;81147817100010;811478171;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
ROBERT PLUS;01 55 92 00 00;6 rue Bois Sauvage 91000 Evry;91000;ÉVRY-COURCOURONNES;;;garage_auto;;;;PagesJaunes
ROGER GANGA (G.R. RENOVATION ENTRETIEN VEHICULE NEUF ET OCCASION);;5 SQ DE VESOUL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;48353787400024;483537874;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
ROSES AUTO;03 20 00 64 17;10 ALL DES CHAMPS ELYSEES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;31443850800033;314438508;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
ROUBA TARABAIY (MAHMOUD);;401 SQ JACQUES PREVERT 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80908874300012;809088743;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RS SERVICES;04 92 29 87 00;16 RUE JACQUES TATI 91080 EVRY-COURCOURONNES;91080;ÉVRY-COURCOURONNES;94475251800018;944752518;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
RUBEN WASH;;IMMEUBLE LE MAGELLAN 7 RUE MONTESPAN 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;84465209900012;844652099;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
Rebaia Landoulsi;09 80 53 31 63;3 rue Honoré D'Estienne d'Orves 91000 Evry;91000;ÉVRY-COURCOURONNES;;;concession_auto;;;;PagesJaunes
S.H.T.;01 43 33 19 86;10 RUE MONTESPAN 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88531483100011;885314831;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
S2W CONSULTING;;14 PL DES TERRASSES DE L AGORA 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;98220543700014;982205437;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SA GERARD POULALION (SAGP) (SAGP);01 64 28 34 00;5 AV DE L ORME A MARTIN 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;30984524600102;309845246;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SABRINA MEZIANE;09 61 42 40 81;6 RUE DES FRERES LUMIERE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53779821700015;537798217;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SAID HOUAIDJ;09 56 41 74 46;8 ALL STEPHANE MALLARME 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;48837067700020;488370677;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SALAH DINN TALEB BRAHIM;;19 RUE DE LA TOUR 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80043212200029;800432122;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SAMIR AOUKA;09 56 41 74 46;7 ALL STEPHANE MALLARME 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80409501600015;804095016;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
SANAE MRABT (YS GLOBAL AUTO);;3 RUE DE L'ESSONNE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;99370318000014;993703180;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SANBIEV LOC;;40 RUE ALPHONSE DAUDET 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;94897145200016;948971452;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SANDAVY (LIFT AUTO PLUS);;16 BD FRANCOIS MITTERRAND 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53533401500026;535334015;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SARAH WAFI (CARTE GRISE RAPIDE WAFI);;25 RUE DE L ESSONNE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;98159747900014;981597479;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SAYARA BRO;07 56 96 34 23;31 BOULEVARD FRANCOIS MITTERRAND 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;99075211500016;990752115;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SEBASTIEN VICTOR;;29 IMP DE LA CHALOUETTE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;75002282400015;750022824;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SERVICE AUTO CONCEPT;06 60 60 42 36;ZI DU BOIS CHALAND 18 RUE DU BOIS CHALAND 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;89000671100018;890006711;garage_auto;45.20A;https://www.service-auto-concept.fr/;;API Recherche Entreprises (gouv.fr)|API+PJ
SI.AUTO PRESTIGE;;3 RUE DU BOIS SAUVAGE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;89888157800014;898881578;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SIDATT SAHA (ANEL AUTO);;4 PL DU PARC AUX LIEVRES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;81295837900016;812958379;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SIRINE OUECHANI;01 01 60 56 28;18 PL DES AUNETTES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;90514298000010;905142980;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SMARTER AUTO (SMARTER AUTO);;8 RUE ANDRE LALANDE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;92997549800015;929975498;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SMT (ASEI);01 41 39 92 10;10 ALL DES CHAMPS ELYSEES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;84810081400021;848100814;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SOFIANE ACHLIF (ACHLIF) (RSS AUTO SERVICES);;15 ALLEE DE LA BUTTE ROUGE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;10170132400010;101701324;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SOFIANE ZELMAT (DS AUTO);;68 RUE DE L'ESSONNE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;10076604700011;100766047;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SOGETRANS;09 83 28 99 93;1 ALL DES MANOUVRIERS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;83984437000016;839844370;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SOO CARS;01 60 77 03 93;18 RUE DU PLESSIS BRIARD 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;95324884600024;953248846;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
SPHERE AUTO 75;;6 RUE DU BOIS SAUVAGE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;91252401400012;912524014;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
STEVEN NICE (NS AUTO);;BTL RDC149 3 SQ JEAN PAUL SARTRE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88878774400018;888787744;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
SUPER NOVA SERVICES;05 63 75 55 26;COURCOURONNES 9 RUE EDOUARD BRANLY 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;88896916900018;888969169;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ|PJ_aggressive
TAHAR HITANA;;7 ALL BOISSY D'ANGLAS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53051078300018;530510783;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
TAXI MAD;02 96 91 57 56;10 SQ DES CHAMPS ELYSEES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;52071157300011;520711573;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
TEAM AUTO CONCEPT;06 60 60 42 36;12 BD DE L EUROPE -V G D ESTAING 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;83846259600035;838462596;concession_auto;45.11Z;https://www.service-auto-concept.fr/;;API Recherche Entreprises (gouv.fr)|API+PJ
TEKNIK MOTOR SPORT (TMS);09 81 11 31 70;11 BD DES COQUIBUS 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;84096042100013;840960421;garage_moto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
TIMAUTO 91;;307 SQ DES CHAMPS ELYSEES 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;53340178200032;533401782;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
TN MOTOS 91 (TN MOTOS 91);01 60 89 84 46;45 BD DECAUVILLE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;75106832100015;751068321;concession_moto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
TOMOBILE;09 84 09 31 77;14 PL DES TERRASSES DE L AGORA 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;80446826200022;804468262;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
TOUFIK AGTIT;;1 SQ DE LA BIERE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;52874841100014;528748411;garage_auto;45.20A;;;API Recherche Entreprises (gouv.fr)|API+PJ
TRAVEL CHIC PARIS (TCP);;45 BD DECAUVILLE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;79216914600018;792169146;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
TRUCK V.I.P;;45 BD DECAUVILLE 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;84302092600013;843020926;concession_auto;45.19Z;;;API_dept91
TURBO PNEUS EVRY;09 86 36 56 31;50 RUE PAUL CLAUDEL 91000 EVRY-COURCOURONNES;91000;ÉVRY-COURCOURONNES;94332549800021;943325498;concession_auto;45.11Z;;;API Recherche Entreprises (gouv.fr)|API+PJ
